candidate_key,router_rule,router_fallback,event_use_rate,global_ratio,global_wmape,under_wape,over_wape,false_positive_rate_zero_true,zero_true_pred_ge_3_rate,4_25_under_wape,ice_4_25_sku_p50,blockbuster_under_wape,blockbuster_sku_p50,rank_corr_positive_skus,top20_true_volume_capture,1_3_ratio,improvement_pct_vs_phase7
router_purchase_event_any_30_ge_50_recency_any_le_30,event_any_30_ge_50_recency_any_le_30,purchase,0.05330374753451677,1.021274106997053,0.6674794575873171,0.3231026752951322,0.34437678229218505,0.15837866498676403,0.014295202493893131,0.3489675917226971,0.5978808127652934,0.38982034163994217,0.5943708590446977,0.8048952682803407,0.6497602592207536,1.28852930459382,2.7434812493284255
router_purchase_event_any_30_ge_50_recency_any_le_60,event_any_30_ge_50_recency_any_le_60,purchase,0.05330374753451677,1.021274106997053,0.6674794575873171,0.3231026752951322,0.34437678229218505,0.15837866498676403,0.014295202493893131,0.3489675917226971,0.5978808127652934,0.38982034163994217,0.5943708590446977,0.8048952682803407,0.6497602592207536,1.28852930459382,2.7434812493284255
router_purchase_event_any_30_ge_50_recency_any_le_120,event_any_30_ge_50_recency_any_le_120,purchase,0.05330374753451677,1.021274106997053,0.6674794575873171,0.3231026752951322,0.34437678229218505,0.15837866498676403,0.014295202493893131,0.3489675917226971,0.5978808127652934,0.38982034163994217,0.5943708590446977,0.8048952682803407,0.6497602592207536,1.28852930459382,2.7434812493284255
router_purchase_event_any_30_ge_50_recency_any_le_14,event_any_30_ge_50_recency_any_le_14,purchase,0.053229783037475345,1.0212828057896814,0.6674881563799455,0.3231026752951322,0.3443854810848135,0.15837866498676403,0.014295202493893131,0.3489675917226971,0.5978808127652934,0.38982034163994217,0.5943708590446977,0.8048952682803407,0.6497602592207536,1.28852930459382,2.742213773185513
router_purchase_event_any_30_ge_50_recency_any_le_7,event_any_30_ge_50_recency_any_le_7,purchase,0.05268737672583827,1.0213701718572334,0.6675078800249149,0.3230688540838409,0.34443902594107406,0.15837866498676403,0.014295202493893131,0.3489675917226971,0.5978808127652934,0.38982034163994217,0.5943708590446977,0.8050446159477315,0.6497602592207536,1.2888011910327863,2.73933989740553
router_purchase_event_any_30_ge_10_recency_any_le_7,event_any_30_ge_10_recency_any_le_7,purchase,0.13769723865877712,1.0209786993872947,0.6675569245701582,0.3232891125914318,0.3442678119787264,0.15871415891463742,0.01411377305540057,0.3486281575700899,0.5981692870510077,0.39016587014275245,0.5935172802850295,0.8053507461709096,0.64862027062321,1.2849986052708025,2.7321937572811295
router_phase7_event_any_30_ge_10_recency_any_le_14,event_any_30_ge_10_recency_any_le_14,phase7,0.1496301775147929,1.0217845084459143,0.667757926500647,0.3229867090273664,0.34477121747328066,0.15929405976339372,0.015211458957322064,0.34934184663114864,0.5903720453573678,0.3884951025392724,0.5884811731316519,0.8070444476068951,0.6507241728981499,1.2818499752517996,2.702906342066639
router_purchase_event_strong_30_ge_50,event_strong_30_ge_50,purchase,0.0373767258382643,1.021543864317823,0.6679957360988138,0.3232259358904955,0.3447698002083183,0.15835004700569064,0.014384764598085,0.3492215181122462,0.5971368230296822,0.38996131559018543,0.5943708590446977,0.8047122487059513,0.6496311561150145,1.2895029617085396,2.6682557870865695
router_purchase_event_active_buyers_30_ge_20,event_active_buyers_30_ge_20,purchase,0.04839743589743589,1.0208621164086558,0.6680783532404895,0.3236081184159171,0.3444702348245725,0.15858822778440457,0.014325290350434231,0.34975122252189317,0.5977106435611743,0.39020665628238804,0.5943708590446977,0.8049248441027452,0.6500488388311778,1.2880810788500612,2.6562178801559937
router_phase7_event_any_30_ge_1_recency_any_le_7,event_any_30_ge_1_recency_any_le_7,phase7,0.23912721893491123,1.0201843493829323,0.6684326895422361,0.3241241700796519,0.34430851946258423,0.16001698766532974,0.014713328164542428,0.351503689701138,0.5866556609964604,0.3883357255211923,0.5884811731316519,0.8070455355996832,0.6505207021316488,1.2801644088397053,2.6045885531660202
router_purchase_event_any_30_ge_100_recency_any_le_7,event_any_30_ge_100_recency_any_le_7,purchase,0.03052268244575937,1.0220475806941969,0.6688068864710455,0.3233796528884243,0.34542723358262106,0.1585298726795058,0.014474326702276866,0.34947286660397203,0.5977106435611743,0.39033370322472205,0.5943708590446977,0.8046362408179741,0.6499510715292004,1.291147252965265,2.5500653911278386
router_purchase_event_any_30_ge_100,event_any_30_ge_100,purchase,0.03064595660749507,1.0220268902928384,0.668815037863021,0.3233940737850913,0.34542096407792966,0.1585298726795058,0.014474326702276866,0.34947286660397203,0.5977106435611743,0.39033370322472205,0.5943708590446977,0.8045440613456682,0.6499510715292004,1.2910658061758813,2.5488776751651976
router_purchase_event_any_30_ge_100_recency_any_le_14,event_any_30_ge_100_recency_any_le_14,purchase,0.03064595660749507,1.0220268902928384,0.668815037863021,0.3233940737850913,0.34542096407792966,0.1585298726795058,0.014474326702276866,0.34947286660397203,0.5977106435611743,0.39033370322472205,0.5943708590446977,0.8045440613456682,0.6499510715292004,1.2910658061758813,2.5488776751651976
router_purchase_event_any_30_ge_100_recency_any_le_30,event_any_30_ge_100_recency_any_le_30,purchase,0.03064595660749507,1.0220268902928384,0.668815037863021,0.3233940737850913,0.34542096407792966,0.1585298726795058,0.014474326702276866,0.34947286660397203,0.5977106435611743,0.39033370322472205,0.5943708590446977,0.8045440613456682,0.6499510715292004,1.2910658061758813,2.5488776751651976
router_purchase_event_any_30_ge_100_recency_any_le_60,event_any_30_ge_100_recency_any_le_60,purchase,0.03064595660749507,1.0220268902928384,0.668815037863021,0.3233940737850913,0.34542096407792966,0.1585298726795058,0.014474326702276866,0.34947286660397203,0.5977106435611743,0.39033370322472205,0.5943708590446977,0.8045440613456682,0.6499510715292004,1.2910658061758813,2.5488776751651976
router_purchase_event_any_30_ge_100_recency_any_le_120,event_any_30_ge_100_recency_any_le_120,purchase,0.03064595660749507,1.0220268902928384,0.668815037863021,0.3233940737850913,0.34542096407792966,0.1585298726795058,0.014474326702276866,0.34947286660397203,0.5977106435611743,0.39033370322472205,0.5943708590446977,0.8045440613456682,0.6499510715292004,1.2910658061758813,2.5488776751651976
